1.082,-0.171104
1.08086,-0.171026
1.07972,-0.170948
1.07858,-0.17087
1.07744,-0.170792
1.0763,-0.170713
1.07516,-0.170633
1.07403,-0.170554
1.07289,-0.170474
1.07175,-0.170393
1.07062,-0.170312
1.06948,-0.170231
1.06835,-0.170149
1.06721,-0.170068
1.06608,-0.169985
1.06495,-0.169902
1.06381,-0.169819
1.06268,-0.169736
1.06155,-0.169652
1.06042,-0.169568
1.05929,-0.169483
1.05816,-0.169398
1.05703,-0.169313
1.0559,-0.169228
1.05478,-0.169142
1.05365,-0.169055
1.05252,-0.168969
1.0514,-0.168882
1.05027,-0.168794
1.04914,-0.168706
1.04802,-0.168618
1.0469,-0.16853
1.04577,-0.168441
1.04465,-0.168352
1.04353,-0.168263
1.04241,-0.168173
1.04129,-0.168083
1.04017,-0.167993
1.03905,-0.167902
1.03793,-0.167811
1.03681,-0.16772
1.03569,-0.167628
1.03457,-0.167536
1.03346,-0.167444
1.03234,-0.167351
1.03123,-0.167258
1.03011,-0.167165
1.029,-0.167072
1.02788,-0.166978
1.02677,-0.166884
1.02566,-0.166789
1.02455,-0.166695
1.02344,-0.1666
1.02233,-0.166504
1.02122,-0.166409
1.02011,-0.166313
1.019,-0.166217
1.01789,-0.16612
1.01678,-0.166023
1.01568,-0.165926
1.01457,-0.165829
1.01347,-0.165731
1.01236,-0.165633
1.01126,-0.165535
1.01015,-0.165437
1.00905,-0.165338
1.00795,-0.165239
1.00685,-0.16514
1.00575,-0.16504
1.00465,-0.16494
1.00355,-0.16484
1.00245,-0.16474
1.00135,-0.164639
1.00025,-0.164538
0.999158,-0.164437
0.998062,-0.164336
0.996967,-0.164234
0.995872,-0.164132
